true_label,pred_label,text_length,text_processed,component_name,product_name,confidence
major,critical,218,weave sync bookmark fastdial nserrormalformeduri useragent de rv net clr identifier pre hello sync bookmark weave weave run without error bookmark beeing synced activity log follow issue enginebookmarks debug event weaveenginesyncstart enginebookmarks debug ensure server crypto record enginebookmarks info first sync upload item enginebookmarks info outgo item prereconciliation enginebookmarks debug download apply server change enginebookmarks info record apply reconciled leave fetch enginebookmarks debug prepare outgoing record storebstore debug predecessor directly storebstore debug fix position enginebookmarks warn sync fail enginebookmarks debug event weaveenginesyncerror enginebookmarks info total m sync processincoming uploadoutgoing syncstartup makeuploadcoll createrecord servicemain debug component return failure code nserrorillegalvalue nsinavbookmarksservicegetitemguid stack trace guidforidbookmarksjs batchedsyncutiljs anonymousenginesjs wrappednotifyutiljs enginesyncenginesjs weavesvcsyncengineservicejs anonymousservicejs wrappednotifyutiljs wrappedlockutiljs wrappedcatchutiljs syncservicejs anonymousstatusjs engineforms debug event weaveenginesyncstart engineforms debug ensure server crypto record engineforms info outgo item prereconciliation engineforms debug download apply server change engineforms info record apply reconciled leave fetch engineforms debug prepare outgoing record engineforms info uploading record collection debug post length collection debug post request httpssjweaveservicesmozillacomroknstorageforms collection debug post success engineforms debug event weaveenginesyncfinish engineforms info total m sync processincoming uploadoutgoing syncstartup syncfinish makeuploadcoll createrecord servicemain warn engine sync correctly xp sp able find solution behaviour reset bookmarkslastsync aboutconfig solve problem field still string date configure weave account pw secret weave server want sync bookmark sync via weave actual weave crash also sync bookmark,Sync,FIREFOX,0.4890277734773849
normal,trivial,29,es strict mode delete operand may variable argument function name es annex delete operator occur within strict mode code syntaxerror thrown unaryexpression direct reference variable function argument function name,JavaScript Engine,CORE,0.34392657560780526
normal,major,73,link nspr share libs ldflags useragent macintosh intel mac applewebkit khtml like version safari identifier bpre bug httpmxrmozillaorgmozillacentralsourcensprpubconfigrulesmk rulesmk pas mkshlib command dsoldopts value properly also dsoldopts set mozconfig pass probably worth file bug since otherwise theres way libnspr link optional additional library set ldflagslgcov staticlibgcc dsoldoptslgcov staticlibgcc mozconfig run make command make clientmk linker fails due unresolved gcov issue since dsoldopts mozconfig pass rulesmk actual unsatisfied dso reference error link generate libnsprso,NSPR,NSPR,0.27521930680997914
major,critical,47,j gettersetter callouts foolproof fully threadsafe j user implement property getters setter ifdef jsthreadsafe code jsobjc around spropget spropset callouts unifdefd singlethreaded embeddings must crash luser delete property within getter function callouts property cache hit code jsinterpc do without addrefing jsscopeproperty threadunsafe even without userdefined getters setter,JavaScript Engine,CORE,0.4280084408333073
normal,major,123,nsisslsocketcontrol interface scriptable useragent macintosh ppc mac en applewebkit khtml like safari identifier macintosh ppc mac macho rv develop extension like ability add ssl already socket via starttls nsisslsocketcontrol provide interface scriptable change noscript keywords nsisslsocketcontrolidl nsisslsocketprovideridl scriptable application work negotiate tl fine even prompt usual selfsigned certificate warning wonder possible small change put release sure correct channel ask please let know ask somewhere else heres diffs change make work petesmactopnetwerksocketbase pete cv diff cv diff diffing index nsisslsocketcontrolidl rcs cvsrootmozillanetwerksocketbasensisslsocketcontrolidlv retrieve revision diff nsisslsocketcontrolidl noscript uuidbeddbbbec scriptable uuidbeddbbbec index nsisslsocketprovideridl rcs cvsrootmozillanetwerksocketbasensisslsocketprovideridlv retrieve revision diff nsisslsocketprovideridl noscript uuidaddbbcd scriptable uuidaddbbcd thanks pete thistransport thissockservicecreatetransportstarttls host port null var si thistransportsecurityinfo siqueryinterfacecomponentsinterfacesnsisslsocketcontrol sistarttls actual exception happen queryinterface call componentsinterfacesnsisslsocketcontrol null add nsisslsocketcontrol interface,Networking,CORE,0.29531877488345737
normal,trivial,43,relatively positioned take width useragent rv identifier rv bug kinda look like y peekaboo bug httppositioniseverythingnetexplorerpeekaboohtml check httpwwwschizofreendnlwindowtest dhtml experiment bug header part titlebar usual fill entire width parent element please note entire site dynamically javascripts titlebar usual fill entire width parent element,Web Painting,CORE,0.2534024196330906
normal,trivial,21,password hide publish prefs useragent win rvb identifier win rvb publishing preference password webdav server appear regular textbox instead password textbox,Sunbird Only,CALENDAR,0.3173946483171571
normal,major,322,nss relies unchecked pkcs object attribute value useragent rvb firefoxb identifier rvb firefoxb actually know chose correct productcomponent usb token ikey work ms cripto api cant make work thunderbird trunk token pkcs module api module dkckdll load module login correctly cant cert inside second cert duplicate view attachment configure account certificate raise strange error view attachment thats load ikey usb token pkcs module dkckdll view certificate certificate manager unique cert tb show cert duplicate view attachment cannot set cert account view attachment error dialog actual cannot cert token thunderbird work discover opensc site make test go cpkcstoolexe module cwindowssystemdkckdll showinfo cryptoki version manufacturer copyright safenet inc library safenet cryptoki dll ver cpkcstoolexe module cwindowssystemdkckdll listslots available slot slot rainbow technology ikeyvirtualreader token state uninitialized slot empty slot empty slot empty cpkcstoolexe module cwindowssystemdkckdll listmechanisms support mechanism rsapkcs sign verify wrap unwrap encrypt decrypt flagsx sharsapkcs sign verify rsapkcskeypairgen keypairgen md digest md digest sha digest sha digest dsakeypairgen keypairgen dsa sign verify rckeygen flagsx rcecb wrap unwrap encrypt decrypt flagsx rccbc encrypt decrypt rcmac sign verify rckeygen flagsx rc encrypt decrypt desmac sign verify desmac sign verify deskeygen flagsx desecb wrap unwrap encrypt decrypt flagsx descbc encrypt decrypt deskeygen flagsx deskeygen flagsx desecb wrap unwrap encrypt decrypt flagsx descbc encrypt decrypt dhpkcskeypairgen keypairgen dhpkcsderive flagsx cpkcstoolexe module cwindowssystemdkckdll listobjects public key object rsa bit label comodoieav fafbbeefcefbbbcae usage encrypt verify wrap certificate object type cert label comodoieav fafbbeefcefbbbcae public key object rsa bit label certisign bdfabafdadbaebbdbab usage encrypt verify wrap certificate object type cert label certisign bdfabafdadbaebbdbab public key object rsa bit label comodomaranhaous ddfbffbebc usage encrypt verify wrap certificate object type cert label comodomaranhaous ddfbffbebc follow command extract certificate pkcstoolexe module cwindowssystemdkckdll readobject typecert labelxxxxxxx outputfilexxxxxxx follow test work cpkcstoolexe module cwindowssystemdkckdll pinxxxxxxxxxx test cseedrandom cgeneraterandom seem ok digest digest function seem work md ok sha ok signature rsa signature test key comodoieav error pkcs function csignupdate fail rv ckrmechanisminvalid abort,Libraries,NSS,0.3976111489387674
normal,major,34,version seem screwy httpwwwmozillaorgstart say need upgrade useragent linux rv netscape identifier linux rv netscape uninstalled installed go httpwwwmozillaorgstart say security vulnerability update uninstall old install go httpwwwmozillaorgstart actual say need update say version,General,SEAMONKEY,0.26064620008069667
major,normal,36,searchpm fail multiple leave join table chart single chart search cc contains justdave cc contains bugzillaorg query fail distinct leave join operation table alias order work properly bug searchpm must single leave join case merge criterion,Query/Bug List,BUGZILLA,0.3209215558221509
major,normal,17,reboot several talos machine like qmminixp qmminixp qmminixp qmpxptrunk qmpxptrunk qmpxptrunk qmpvistatrunk qmpvistatrunk qmpvistatrunk reboot bug detail,Server Operations,MOZILLA.ORG_GRAVEYARD,0.3473299838299414
normal,blocker,34,throttle ffffrc major update ff release day part ff release make major update available ff user manually check update however need make sure user offer mu part idle background check do beta release user,General,AUS_GRAVEYARD,0.44469073126776565
normal,major,70,accessibleobjectfrompoint give wrong object case text object incorrectly expose useragent rvb identifier rvb accessibleobjectfrompoint impl via iaccessibleacchittest load html ff nightly tester accessible object rectangle move mouse part text right half nd give rectangle previou bold partuntil move next nonbold part finally figure right accessiblerectangle part work fine right part work fine bold keep go right bold end getaccessiblefrompoint give wrong node previous bold part wrap correct accessible node rect,Disability Access,FIREFOX,0.2378758683612587
normal,trivial,49,keyboard shortcut map menu label conflict useragent linux rv ubuntu jaunty identifier eudorapenelope add keyboard shortcut ctrll address book overwrite tb shortcut compose message insert url since option keyboard shortcuts either penelope thunderbird user friendly solution would switch two ctrll label base set instead simply remove one insert url,Compose Window,PENELOPE_GRAVEYARD,0.2784304002584985
normal,critical,102,svg path markerstartend auto orient wrong direction useragent rvb identifier rvb svg markerstart markerend direction path tag partly interpolate direction path direction path especially curve path element path eg circle direction tag direction svg specification wc svg specification marker elementorientauto may also lead crash additional information start append xml marker dart show tangent direction actual direction marker interpolate direction perhaps markerstartafter markerend path marker start tangentially first element path marker end tangentially last element case svg crash make unexpected interpolation last week permanently crash remove assignment nodesetattributed let svgpath without attribute comment path empty place holder provoke reaction even original crash provoking,SVG,CORE,0.48638934686955543
minor,normal,24,info theme reusable extension create attachment patch patch easy extension choose groupbox collapsable becomes also possible create easily tree groupbox correct theme mac platform,Page Info Window,FIREFOX,0.31968771045780103
minor,normal,8,status resolution value csv output delimit regression bug,Reporting/Charting,BUGZILLA,0.3050627482503494
normal,major,78,onreset fire call reset method javascript onreset fired reset form documentformnamereset method pr also regular trunk load go attach enter something textbox button regular reset alert reset work fine ok alert form reset enter something textbox button reset regular button javascript input typebutton form reset never alert alert button call alert onreset form alert show reset work fine button actual alert showing reset work fine second button form reset reset method work fine onreset event never fire case,Layout: Form Controls,CORE,0.2767684625596907
trivial,normal,3,port bug seamonkey,Bookmarks & History,SEAMONKEY,0.36459793499244886
trivial,minor,86,advancedgeneralchoose set via intlacceptlanguages match useragent sunos sunu rv identifier sunos sunu rv advancedgeneralchoose perform language tag match caseinsensitive manner eg match set via intlacceptlanguages englishunited state instead simly display without explanatory englishunited state text language tag caseinsensitive uppercase country subtags actually prefer fwiw maybe could follow convention set aboutconfig intlacceptlanguages preferencesadvancedgeneralchoose actual language order prefernece list contains entry would either englishunited state englishunited state since language tag caseinsensitive hence match ought find stumble upon problem manually set intlacceptlanguages include dede also normalized country subtags uppercase,Preferences,SEAMONKEY,0.26560039005366376
critical,normal,25,form scroll bar display anymore trunk wink load httpbugzillamozillaorgenterbugcgiproductbrowser component form selectbox without scrollbar transparent instead display content previous top sev critical could smoketest blocker,XUL,CORE,0.3010694153811484
normal,major,180,compact folder imap purge update inode change time ctime server mail even change useragent identifier linux rva compact folder remove email mark deleted cause imap server mail unix inode change time ctime update even change make folder ie mail delete compact folder actually compact every single mail folder account suddenly real problem mail folder ctimes update even folder view month let alone delete email reason problem backup nightly incrementals run gb almost mail folder write month still backup since ctimes change eg mail folder write even read almost year diz l account cellini feltech honker rw calum calum accounting rw calum calum cellini rw calum calum feltech rw calum calum honker yet appear nightly incrementals every night since ctimes update every time compact folder diz ls lc accounting cellini feltech honker rw calum calum accounting rw calum calum cellini rw calum calum feltech rw calum calum honker cause incrementals fail week progress since there enough room tape imap server uow imapd case whats actually course response mozillas purge request would possible folder purge folder contains delete message think might workaround,Networking: IMAP,MAILNEWS_CORE,0.3083726096069846
normal,critical,111,api address first stack variable prevent crash defend stack overflow cause specially craft javascript jseng provide api set boundary address stack consummation bug default check turn responsibility jseng user call jssetthreadstacklimit correct information bug problem maximum allow stack address seem document subject platform nspr would provide api would great past experience tell would happen soon original bug year hand minimal stack address know precision add would provide reasonable guess would work box vast majority case obtain imprecise minimal address also trivial nspr thread code near begin stack call supply thread callback return address first declare nspr variable sufficient prevent crash trivial script like attachment verify still crash api would simple bug,JavaScript Engine,CORE,0.5053037257713259
major,normal,24,need major update billboard html update offer track bug update text software update dialog user migrate fxx fxx dialog placeholder text pull fxxfxx bit,General,WWW.MOZILLA.ORG,0.3113720797677357
minor,normal,30,ctrlshifti shortcut dom inspector show menu tool dom inspector show ctrlshifti shortcut bug comment alex vincent say shortcut show menu item inspects shortcut inspects document menu item shortcut inspect document,Menus,FIREFOX,0.3340629551839168
normal,major,76,display keyboard shortcuts back forward go menu useragent macintosh ppc mac macho rv identifier macintosh ppc mac macho rv two undocumented feature mac version commandleft arrow shortcut back function list next back go menu like version go forward function commandright arrow list next shortcuts work perfectly despite undocumented nothing else change make visible difference mac version go menu actual immediately keyboard shortcut list next back forward function keyboard shortcut list next back forward function like version,Menus,FIREFOX,0.34692722133935194
normal,trivial,14,beautify mailhelp useragent itit rvb seamonkeya identifier itit rvb seamonkeya change fix cols limit,Help Documentation,SEAMONKEY,0.25684774206082317
critical,normal,69,platform detection work macintosh email sent andy lyttle day bmo upgrade cv tip user agent change detection link httpbugzillamozillaorgenterbugcgiproductbrowser possible bug database corruption detect please send mail endicomozillaorg detail message appear thank src xp mac system mac system mac system mac system mac system mac system mac system macos linux bsdi freebsd netbsd openbsd aix beos hpux irix neutrino openvms osf solaris sunos default macintosh log mozillaphroggycom andy lyttle,Creating/Changing Bugs,BUGZILLA,0.27034705020318106
minor,major,72,inline svg resize shrunk expand useragent rvb firefoxb identifier rvb firefoxb svg width height set inline xhtml svg image expand back resize make inline svg xhtml document xhtml extension make sure width height inline svg set make sure svg viewbox set number large enough affect resize load large nonmaximized resize small enough value cause svg resize expand actual svg resize size svg resize full size work around add height width cs style,SVG,CORE,0.338620895269159
normal,major,97,clipped object sometimes fully redrawn clip useragent de rv identifier dede rvapre dynamically set clip region html element element sometimes show completely change clip region do interval simple animation effect problem seem depend garbage collection way create complex htmlbody content dynamically javascript hold lot reference javascript object back dom element remove element create others remove recreate one clip animation immidiately start animation often hang sometimes render completely although cs property set correctly move incompletely render object show fully redrawn guess gc run recreation pause execution also timers least redrawing gc start animation finish stop animation render sometimes,Layout: Positioned,CORE,0.3060391866977544
minor,critical,30,memory leakcrash trunk ciscocom useragent linux rv ubuntufeisty identifier linux rv ubuntufeisty url stop load linux rvapre xp httpforumsmozillazineorgviewtopicphpp site load memory usage climb climbs load url xp also httpforumsmozillazineorgviewtopicphpp,General,FIREFOX,0.22629500489769547
minor,critical,70,remove unneeded assert secpkcsencryptlength httpmxrmozillaorgseamonkeysourcesecuritynsslibpkcsplocalc function follow snippet code last block remove pad adjust output length final padsize unsigned int padlen output ofraglen portassert padlen padlen padlen padsize portseterror secerrorbaddata return secfailure outputlen padlen nothing wrong except unit test end hit assert decrypt data wrong password final padding block thus garbage one would unfortunate effect run test debug assert fatal process crash fix would remove like check thing return error,Libraries,NSS,0.3629713890635306
normal,blocker,18,version jep please land trunk branch steven release version jep fix serious crasher camino bug need branch trunk,Plug-ins,CORE,0.2998108266912156
normal,minor,44,ln able localize tab ctrlclick folder bookmark bar useragent macintosh ppc mac macho rv caminob identifier macintosh ppc mac macho rv caminob cant find string tab appleglot wg ad find nibs localize version camino ctrlclick bookmark folder bookmark bar actual tab contextual menu translate,Toolbars & Menus,CAMINO_GRAVEYARD,0.30275777210296295
normal,major,108,nsjar cache frequently flush nszipreadercacheobserve useragent warp rv identifier warp rv nejar cache good idea part work except code nszipreadercacheobserve cause key jar drop cache subsequently reload namely environment chromeenusjar bounce cache maybe several time per url also cookiejar hackfix demonstrate observe problem simply return entry observe stay cache intended operation observe real unclear environment fire mzipsremove loop every time enter nsjarcpp nszipreadercachegetzip follow two debug code useful sle debug nsjar zip nsstaticcastnsjar nsstaticcastnsizipreadermzipsget addrefs zip printfnszipreadercachegetzip cache hit npathget sle debug ifdef zipcachehitrate mzipcachehits endif zipclearreleasetime else printfnszipreadercachegetzip cache miss npathget sle debug zip nsjar actual jar prematurely remove cache jar stay cache max count cache reach,Image: Painting,CORE_GRAVEYARD,0.39115953233676465
trivial,normal,12,typo welcome shredder prose tab say could download comply complied typo compile,Thunderbird,WWW.MOZILLA.ORG_GRAVEYARD,0.3687200410859244
major,critical,81,option viewer cause premature exit viewer look lot good tonight one problem one way typically run viewer look lots quickly like viewer toptxt command load urls toptxt minimum second delay longer take longer second load let scan many quickly without type urls link run top quickly verify crash assert set delay small number work fine chose large number like viewer exit first url do load pretty sure last remember runningn weekend problem medium priority problem fix next couple day ok chris,Viewer App,CORE_GRAVEYARD,0.44216673466702067
normal,major,72,extension list mine request change ownership useragent linux rv fedorafnx identifier linux rv fedorafnx couple time upload version url link extension url list compatable keep request fix addons schema error extension belong author log terminate guess insert dev old mechanism could please reassign ownership back addons ref neil bird mozillafnxwebcom so update there unacknowledged generic bug somewhere addons start please fix emailscomments appreciate fix upload xpi actual error form work message guess,Administration,ADDONS.MOZILLA.ORG_GRAVEYARD,0.3327321822107536
minor,normal,26,create two vms sse disabled unittests need vm instance sse disable fail need disable sse mac mini possible need linux vm mini ref image unit test,Server Operations,MOZILLA.ORG_GRAVEYARD,0.3351630942190843
minor,normal,21,remove ppm repo instruction activestate high activestate higher necessary ppm repo fact command fail confuse people support list find discover run,Installation & Upgrading,BUGZILLA,0.33998879253608805
normal,trivial,37,website pretend useragent rv identifier folk thefirefoxnet misuse trademark link submit steal main graphic order confuse customer go main index web site almost lead folk google toolbar clickthrough ad guy web site clone one thefirefoxnet bestfirefoxinfo firefoxsiteinfo,Trademark Violations,MARKETING,0.3046988803663943
normal,trivial,33,vista toolbar button icon improvement useragent rv identifier icon toolbar button default aero theme introduce bug look clip bottom pixel miss additionally disable tag icon nearly invisible blend toolbar background perfectly screenshot come,Toolbars and Tabs,THUNDERBIRD,0.3887346640620228
normal,blocker,93,software error sort buglist date sort buglist date work software error invalid order unixtimestampbugscreationts mapassignedtologinname bugsbugid homebugzillaapachehtdocsbuglistcgi templatized buglistcgi bug message different software error select distinct bugsbugid bugsgroupset unixtimestampbugscreationts bugsbugtype bugsbugseverity bugspriority mapassignedtologinname bugsbugstatus bugsresolution bugsproduct bugscomponent bugstargetmilestone bugsshortdesc bug profile mapassignedto profile mapreporter leave join profile mapqacontact bugsqacontact mapqacontactuserid leave join cc selectvisiblecc bugsbugid selectvisibleccbugid selectvisibleccwho bugsgroupset bugsgroupset bugsreporteraccessible bugsreporter bugsassigneeaccessible bugsassignedto bugsqacontactaccessible bugsqacontact bugscclistaccessible selectvisibleccwho isnullselectvisibleccwho bugsassignedto mapassignedtouserid bugsreporter mapreporteruserid bugsbugstatus unconfirmed bugsbugstatus bugsbugstatus assign bugsbugstatus reopen group bugsbugid order unixtimestampbugscreationts mapassignedtologinname bugsbugid error sql syntax near unixtimestampbugscreationts mapassignedtologinname bugsbugid globalspl,Query/Bug List,BUGZILLA,0.2770538087061326
major,normal,25,need find mdcs image deki migration know image upload mdc wiki store need zip archive deliver mindtouch guy deki wiki conversion go twoweek leave tomorrow,Server Operations,MOZILLA.ORG_GRAVEYARD,0.3680188502933438
blocker,normal,12,thunderbird push production push thunderbird change live production note mozillaeuropeorg need synched,WebOps: Other,INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD,0.34105581005310553
normal,major,115,calendar html export functionality miss useragent linux rv debian package dfsg identifier linux rv debian package dfsg export html simply save dump html already generate calendar instead render save ideally output would split among several one per month link mean relprev relnext tags course period export selectable button available select event calendar one way export whole calendar would matter five start export wizard select html output format select event option select output finish sorry busy many os project devote time yet another one command available actual none html output even though ic share user ic client important publish calendar html format look browser normal bug oppose wishlist feature would really make sunbird competitive front competition,General,CALENDAR,0.3230707047944677
normal,major,45,text ftp appear useragent linux rv firebird identifier linux rv firebird content text appear ftpsite browsing ftpaptkderedhatorgapt firebird redhat first time access textfile content display second time access another text browser stay empty go ftpaptkderedhatorgapt readmetxt go back sourceslist actual empty browser show content textfile,Networking: FTP,CORE,0.2911268078935781
normal,minor,52,allow bug field oneway mutual relationship like blocksdependson useragent rv identifier rv rfe function input display bug bug number bug bug regression vice versa ie bug fix bug cause could implement way dependency information possibly also regression tree bug depend bug block showbugcgi would bug regression bug cause fix fix bug cause,Creating/Changing Bugs,BUGZILLA,0.25315646784122503
normal,minor,77,fieldsets never shrink minintrinsic width even minwidth explicitly set useragent rv identifier rv example show problem ie opera correctly show fieldset contain div horizontal scrollbar chrome even bad instead show scroll remove make work ok also another way scrollbar write width div first div pixel want need autoresizing fieldset test test test test remove fieldset example horizontal scrollbar appear fieldset act container eg div change way inside div work find workaround go style div resemble fieldset legend,Layout: Form Controls,CORE,0.33999768981861583
major,normal,73,update hunspell version create attachment hunspell patch attach patch update hunspell checkpoint go hold request review release nemeth tell forthcoming whats fix opensolaris issue fix vc issue fix mingw issue phonetic transition table allow spell recommendation make word one letter swap ie htne htikn think various bug fix release note httphunspellsfnet info test patch vcsp would good linux test coverage also gavin ginn martijn make sure still compile ok platform quick sanity check,Spelling checker,CORE,0.3159580947293215
normal,trivial,33,add xcontenttypeoptions nosniff support useragent rv net clr identifier rv net clr xcontenttypeoptions nosniff introduce ie team disable mimesniffing httpblogsmsdncomiearchiveiesecuritypartvibetaupdateaspx support disable mimesniffing httpfranklinpacificstormsorgietestauthoritativemimephp actual feed read view display xml dom tree display,DOM: Security,CORE,0.2673175634227221
blocker,normal,65,string require unfrozen nscrt class string require unfrozen nscrt class problem component plugins embedders want work multiple version reimplement string code idea client link string code snapshot string implementation allow freedom change string class without worring backwards compatibly assume interface change string interface frozen right basically client copy concrete implementation string interface string require unfrozen class cause problem nscrt change change could break compatiblity client,String,CORE,0.30193606264311645
major,normal,31,documentationpdf landfill tinderbox false green despite green documentationpdf landfill tinderbox actually fail install run generation pdf documentation xmlto pick error message throw error pdfxmltex pdftexcfg cannot config also fail prompt error,bugzilla.org,BUGZILLA,0.34619668170568985
normal,trivial,42,text inside child element render useragent rv identifier rv text inside anchor element child text element render also apply anchor nest inside element example render put text inside anchor element display sigh actual text inside anchor render text inside anchor render link,SVG,CORE,0.25770930206512654
minor,trivial,37,full screen button top edge screen useragent rv identifier rv full screen none button toolbar clickable top screen fitts law state edge screen easy set full screen put mouse cursor top screen button actual desire button button,Toolbars and Customization,FIREFOX,0.3954783140269403
normal,major,125,activex error cannot create control useragent compatible msie opera en identifier rvb full error message could create control check instal computer correcty reference error start pop fail install spiderocx activex control company work web interface test director error come access activex wwwadvfncom stop browser continue hit ok happen several time finish load make usable intensly irritate instal version etc change think activex config break within know fix affect opera explorer run machine control list list instal anywhere bug control removable activex control general editable within browser access test director spiderocx attempt install error spiderocx find test director run test director fault work netscape explorer afterward activex error occur access wwwadvfncom actual allow delete break control supply config screen shot registry bit etc require professional tester,Embedding: ActiveX Wrapper,CORE_GRAVEYARD,0.38051608359328154
normal,major,78,preference appearance startup allow mail group preference useragent rvpre seamonkey identifier sea monkey choose mail group preference appearance startup enter seamonkey mail group work startup go back start navigator reselecting preference longer seamonkey start mail group instead navigator prefer check email go navigator thank select edit preference mail newsgroups navigator appearance check mail group seamonkey start time seamonkey start mail group actual start default back start navigatof seamonkey start mail group instead navigator software retain select appearance preference,Preferences,SEAMONKEY,0.3615881913925363
minor,normal,18,nscommandgroupcpp nsautovoidarray nscommandgroupcpp nsvoidarray nsautovoidarray would avoid allocation typically nsvoidarray appends element nsautovoidarray would avoid allocation manymost case,Embedding: APIs,CORE_GRAVEYARD,0.3887159791173125
critical,normal,22,fixcrash nscssframeconstructorconstructframe web developer toolbar custom xpi tbm tby tbw tbg seem relate web developer toolbar disable start fine rvapre minefieldapre cairo,Layout,CORE,0.3671834300042429
normal,major,87,bad able setup rss feed useragent rv identifier rv instal nightly uninstall instal exe start tb tool account setting add account rss blog account next blog next finish select blog account setup manage subscription receive error xml par error xml process instruction start external entity location chromemessengernewsblogcontentsubscriptionsxul number column tool account setting add account rss blog account next type blog next finish select blog account manage subscription actual receive error xml par error xml process instruction start external entity location chromemessengernewsblogcontentsubscriptionsxul number column somehow seutp rss fee,Feed Reader,MAILNEWS_CORE,0.24721720586725396
trivial,normal,459,small cleanup nsinstallversioncpp useragent compatible konqueror linux khtml like identifier first patchchange really minor start remove unnecessary mallocfree imply prsprintfappend two reference pr function within source eliminate include longer need include prprfh include prmemh due editor setting trail whitespaces remove diff nsinstallversioncpp nsinstallversioncpp oct nsinstallversioncpp dec include nsinstallversionh include nsidominstallversionh include nscoreh include nsifactoryh include nsisupportsh include nsiscriptglobalobjecth include prprfh include prmemh static nsdefineiidkisupportsiid nsisupportsiid static nsdefineiidkiscriptobjectowneriid nsiscriptobjectowneriid static nsdefineiidkiinstallversioniid nsidominstallversioniid nsinstallversionnsinstallversion mscriptobject nsnull nsinstallversionnsinstallversion nsimethodimp nsimethodimp nsinstallversionqueryinterfacerefnsiid aiidvoid ainstanceptr ainstanceptr null return nserrornullpointer null case failure nsinstallversionqueryinterfacerefnsii nsimpladdrefnsinstallversion nsimplreleasensinstallversion nsimethodimp nsimethodimp nsinstallversiongetscriptobjectnsiscriptcontext acontext void ascriptobject nspreconditionnsnull ascriptobject null arg nsresult res nsok nsnull mscriptobject nsnull mscriptobject res nsnewscriptinstallversionacontext nsisupports nsidominstallversionthis nsnull re nsnewscriptinstallversionacontext nsisupports nsidominstallversionthis nsnull ascriptobject mscriptobject return re nsimethodimp nsimethodimp nsinstallversionsetscriptobjectvoid ascriptobject mscriptobject ascriptobject return nsok go away constructor parameter nsimethodimp nsimethodimp nsinstallversioninitprint amajor print aminor print arelease print abuild major amajor minor aminor release arelease abuild return nsok nsimethodimp nsimethodimp nsinstallversioninitconst nsstring version print errorcode print amajor aminor arelease abuild major minor release errorcode nsinstallversionstringtoversionnumbersversion amajor nssucceedederrorcode errorcode nsinstallversionstringtoversionnumbersversion amajor nssucceedederrorcode initamajor aminor arelease abuild return nsok nsimethodimp nsimethodimp nsinstallversiongetmajorprint amajor amajor major return nsok nsimethodimp nsimethodimp nsinstallversionsetmajorprint amajor major amajor return nsok nsimethodimp nsimethodimp nsinstallversiongetminorprint aminor aminor minor return nsok nsimethodimp nsimethodimp nsinstallversionsetminorprint aminor minor aminor return nsok nsimethodimp nsimethodimp nsinstallversiongetreleaseprint arelease arelease release return nsok nsimethodimp nsimethodimp nsinstallversionsetreleaseprint arelease release arelease return nsok nsimethodimp nsimethodimp nsinstallversiongetbuildprint abuild abuild return nsok nsimethodimp nsimethodimp nsinstallversionsetbuildprint abuild abuild return nsok nsimethodimp nsimethodimp nsinstallversioncomparetonsidominstallversion aversion print areturn print amajor aminor arelease abuild aversiongetmajor aversiongetminor aversiongetrelease aversiongetbuild comparetoamajor aminor arelease abuild areturn return nsok nsimethodimp nsimethodimp nsinstallversioncomparetoconst nsstring astring print areturn nsinstallversion inversion inversioninitastring return compareto nsimethodimp nsimethodimp nsinstallversioncomparetoprint amajor print aminor print arelease print abuild print areturn int diff major amajor major amajor minor aminor minor aminor release arelease release arelease abuild diff equal else abuild diff blddiff else diff blddiffminus nsinstallversioncomparetoprint amaj diff majordiffminus areturn diff return nsok nsimethodimp nsimethodimp nsinstallversiontostringnsstring areturn char resultnull prsprintfappendresult dddd major minor release areturnassignwithconversionresult char buf prfreeifresult snprintfbuf sizeofbuf dddd major minor release areturnassignwithconversionbuf return nsok nsresult nsinstallversionstringtoversionnumbersconst nsstring version print amajor print aminor print arelease print abuild nsinstallversionstringtoversionnumbersconst nsstring version print amajor print aminor print arelease print abuild print errorcode nsinstallunexpectederror amajor aminor arelease abuild return nsinstallinvalidarguments amajor aminor arelease abuild int dot versionfindchar dot dot amajor versiontointeger else else nsstring majorstr versionmidmajorstr dot amajor majorstrtointeger int prev dot dot versionfindcharprev dot dot nsstring minorstr versionmidminorstr prev versionlength prev aminor minorstrtointeger else else nsstring minorstr versionmidminorstr prev dot prev aminor minorstrtointeger prev dot dot versionfindcharprev dot dot nsstring releasestr versionmidreleasestr prev versionlength prev arelease releasestrtointeger else else nsstring releasestr versionmidreleasestr prev dot prev arelease releasestrtointeger prev dot intversionlength dot intversionlength dot nsstring buildstr versionmidbuildstr prev versionlength prev abuild buildstrtointeger,Installer: XPInstall Engine,CORE_GRAVEYARD,0.20808294806065053
critical,normal,58,alfred chrome datewont run moz helper useragent buildid clean install freshly convert profile netscape instal alfred chrome install appear successful apply nothing restart hang splash screen delete profile fix hand condition download alfred chrome httpxthemesorg quick install view apply theme alfred restart actual alfred apply profile appear corrupt alfred apply profile remain intact corrupt profile anyone want attach,Skinability,CORE_GRAVEYARD,0.2165541455972988
major,normal,50,render problem gamespotcom flash move mouse image major render problem gamespotcom flash occurs platform move mouse anchor contain image element image text sign gamespot complete focusing anchorimage element element temporarily render wrong place focus change anchorimage thing appear move mouse anchorimage flash appear happens branch aviary branch trunk guess regression,Web Painting,CORE,0.32822411934414847
